mr,param,original,transformed,difference,percent_change,passed,range_change,range_percent_change,range_passed,severity,status,sample_id,expected_behavior,actual_behavior,epsilon
RainRelation,1.125,-1.630487322807312,-1.6322147846221924,0.001727461814880371,0.10594751220947686,True,0.0012590885162353516,0.0772215598617414,True,0.001727461814880371,PASS,0,Rain should not significantly affect prediction,Consistent,0.07333333333333333
RainRelation,1.5,-1.630487322807312,-1.6315507888793945,0.0010634660720825195,0.06522377727008094,True,0.0012590885162353516,0.0772215598617414,True,0.0010634660720825195,PASS,0,Rain should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,0.0,-1.630487322807312,-1.6321063041687012,0.0016189813613891602,0.0992942628746743,True,0.003999590873718262,0.2453001850900668,True,0.0016189813613891602,PASS,0,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,0.375,-1.630487322807312,-1.6309016942977905,0.0004143714904785156,0.02541395020634473,True,0.003999590873718262,0.2453001850900668,True,0.0004143714904785156,PASS,0,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,0.75,-1.630487322807312,-1.6296641826629639,0.0008231401443481445,0.050484271051441425,True,0.003999590873718262,0.2453001850900668,True,0.0008231401443481445,PASS,0,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,1.125,-1.630487322807312,-1.628772497177124,0.0017148256301879883,0.10517251833091744,True,0.003999590873718262,0.2453001850900668,True,0.0017148256301879883,PASS,0,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,1.5,-1.630487322807312,-1.628106713294983,0.0023806095123291016,0.1460059222153925,True,0.003999590873718262,0.2453001850900668,True,0.0023806095123291016,PASS,0,Snow should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,0.0,-1.630487322807312,-1.630428433418274,5.888938903808594e-05,0.0036117639246071053,True,0.0023573637008666992,0.14458022592936337,True,5.888938903808594e-05,PASS,0,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,0.375,-1.630487322807312,-1.628853440284729,0.0016338825225830078,0.10020817075033397,True,0.0023573637008666992,0.14458022592936337,True,0.0016338825225830078,PASS,0,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,0.75,-1.630487322807312,-1.6280710697174072,0.002416253089904785,0.14819198985397047,True,0.0023573637008666992,0.14458022592936337,True,0.002416253089904785,PASS,0,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,1.125,-1.630487322807312,-1.6280710697174072,0.002416253089904785,0.14819198985397047,True,0.0023573637008666992,0.14458022592936337,True,0.002416253089904785,PASS,0,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,1.5,-1.630487322807312,-1.6280710697174072,0.002416253089904785,0.14819198985397047,True,0.0023573637008666992,0.14458022592936337,True,0.002416253089904785,PASS,0,Fog should not significantly affect prediction,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.05,-1.630487322807312,-1.6303831338882446,0.00010418891906738281,0.0063900438666125705,True,0.0023120641708374023,0.1418019459873579,True,0.00010418891906738281,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.4125,-1.630487322807312,-1.6295100450515747,0.0009772777557373047,0.05993773411726529,True,0.0023120641708374023,0.1418019459873579,True,0.0009772777557373047,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.775,-1.630487322807312,-1.6286375522613525,0.0018497705459594727,0.11344886805289162,True,0.0023120641708374023,0.1418019459873579,True,0.0018497705459594727,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.1375,-1.630487322807312,-1.6280710697174072,0.002416253089904785,0.14819198985397047,True,0.0023120641708374023,0.1418019459873579,True,0.002416253089904785,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.5,-1.630487322807312,-1.6280710697174072,0.002416253089904785,0.14819198985397047,True,0.0023120641708374023,0.1418019459873579,True,0.002416253089904785,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.05,-1.630487322807312,-1.6355782747268677,0.005090951919555664,0.31223479790338265,True,0.007448911666870117,0.4568515801477724,True,0.005090951919555664,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.4125,-1.630487322807312,-1.6336398124694824,0.00315248966217041,0.19334635017456459,True,0.007448911666870117,0.4568515801477724,True,0.00315248966217041,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.775,-1.630487322807312,-1.631705641746521,0.0012183189392089844,0.07472110791393646,True,0.007448911666870117,0.4568515801477724,True,0.0012183189392089844,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.1375,-1.630487322807312,-1.6297578811645508,0.0007294416427612305,0.04473761832929327,True,0.007448911666870117,0.4568515801477724,True,0.0007294416427612305,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.5,-1.630487322807312,-1.6281293630599976,0.002357959747314453,0.14461678224438976,True,0.007448911666870117,0.4568515801477724,True,0.002357959747314453,PASS,0,Output should not change drastically under degradation,Consistent,0.07333333333333333
TemporalSmoothnessRelation,0.0,-1.630487322807312,-1.63059401512146,0.00010669231414794922,0.0,True,,,,0.00010669231414794922,PASS,0,Predictions should change smoothly across consecutive frames,Consistent,0.07333333333333333
BrightnessRelation,0.1,-1.63059401512146,-1.6353185176849365,0.0047245025634765625,0.28974101598885627,True,0.006794929504394531,0.4167147232379089,True,0.0047245025634765625,PASS,1,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,0.825,-1.63059401512146,-1.6315220594406128,0.000928044319152832,0.05691445825275651,True,0.006794929504394531,0.4167147232379089,True,0.000928044319152832,PASS,1,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,1.55,-1.63059401512146,-1.6285982131958008,0.0019958019256591797,0.12239715607805389,True,0.006794929504394531,0.4167147232379089,True,0.0019958019256591797,PASS,1,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,2.275,-1.63059401512146,-1.628523588180542,0.0020704269409179688,0.1269737072490527,True,0.006794929504394531,0.4167147232379089,True,0.0020704269409179688,PASS,1,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,3.0,-1.63059401512146,-1.6285922527313232,0.0020017623901367188,0.12276269530896433,True,0.006794929504394531,0.4167147232379089,True,0.0020017623901367188,PASS,1,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
RotationRelation,-60.0,-1.63059401512146,-1.6324286460876465,0.0018346309661865234,0.11251297527423543,True,0.007318615913391113,0.4488310000657008,True,0.0018346309661865234,PASS,1,Small rotation should not significantly change output,Consistent,0.07333333333333333
RotationRelation,-30.0,-1.63059401512146,-1.6350775957107544,0.004483580589294434,0.274965920275456,True,0.007318615913391113,0.4488310000657008,True,0.004483580589294434,PASS,1,Small rotation should not significantly change output,Consistent,0.07333333333333333
RotationRelation,0.0,-1.63059401512146,-1.63059401512146,0.0,0.0,True,0.007318615913391113,0.4488310000657008,True,0.0,PASS,1,Small rotation should not significantly change output,Consistent,0.07333333333333333
RotationRelation,30.0,-1.63059401512146,-1.6308833360671997,0.0002893209457397461,0.01774327426839307,True,0.007318615913391113,0.4488310000657008,True,0.0002893209457397461,PASS,1,Small rotation should not significantly change output,Consistent,0.07333333333333333
RotationRelation,60.0,-1.63059401512146,-1.6277589797973633,0.0028350353240966797,0.17386507979024474,True,0.007318615913391113,0.4488310000657008,True,0.0028350353240966797,PASS,1,Small rotation should not significantly change output,Consistent,0.07333333333333333
TranslationRelation,0.0,-1.63059401512146,-1.63059401512146,0.0,0.0,True,0.0028113126754760742,0.17241023365122116,True,0.0,PASS,1,Small translation should preserve prediction consistency,Consistent,0.07333333333333333
TranslationRelation,20.0,-1.63059401512146,-1.6282697916030884,0.002324223518371582,0.1425383677012195,True,0.0028113126754760742,0.17241023365122116,True,0.002324223518371582,PASS,1,Small translation should preserve prediction consistency,Consistent,0.07333333333333333
TranslationRelation,40.0,-1.63059401512146,-1.6277827024459839,0.0028113126754760742,0.17241023365122116,True,0.0028113126754760742,0.17241023365122116,True,0.0028113126754760742,PASS,1,Small translation should preserve prediction consistency,Consistent,0.07333333333333333
TranslationRelation,60.0,-1.63059401512146,-1.6279454231262207,0.002648591995239258,0.16243101264736598,True,0.0028113126754760742,0.17241023365122116,True,0.002648591995239258,PASS,1,Small translation should preserve prediction consistency,Consistent,0.07333333333333333
TranslationRelation,80.0,-1.63059401512146,-1.6290428638458252,0.0015511512756347656,0.09512792945213458,True,0.0028113126754760742,0.17241023365122116,True,0.0015511512756347656,PASS,1,Small translation should preserve prediction consistency,Consistent,0.07333333333333333
NoiseRelation,0.0,-1.63059401512146,-1.63059401512146,0.0,0.0,True,0.0002638101577758789,0.01617876636009636,True,0.0,PASS,1,Noise should not significantly affect prediction,Consistent,0.07333333333333333
NoiseRelation,37.5,-1.63059401512146,-1.6305676698684692,2.6345252990722656e-05,0.0016156834006241733,True,0.0002638101577758789,0.01617876636009636,True,2.6345252990722656e-05,PASS,1,Noise should not significantly affect prediction,Consistent,0.07333333333333333
NoiseRelation,75.0,-1.63059401512146,-1.6305572986602783,3.6716461181640625e-05,0.00225172166240835,True,0.0002638101577758789,0.01617876636009636,True,3.6716461181640625e-05,PASS,1,Noise should not significantly affect prediction,Consistent,0.07333333333333333
NoiseRelation,112.5,-1.63059401512146,-1.6306413412094116,4.7326087951660156e-05,0.002902381493428945,True,0.0002638101577758789,0.01617876636009636,True,4.7326087951660156e-05,PASS,1,Noise should not significantly affect prediction,Consistent,0.07333333333333333
NoiseRelation,150.0,-1.63059401512146,-1.6308211088180542,0.00022709369659423828,0.013927044697688011,True,0.0002638101577758789,0.01617876636009636,True,0.00022709369659423828,PASS,1,Noise should not significantly affect prediction,Consistent,0.07333333333333333
BlurRelation,1.0,-1.63059401512146,-1.63059401512146,0.0,0.0,True,0.00014901161193847656,0.009138480772761162,True,0.0,PASS,1,Blur should not significantly change output,Consistent,0.07333333333333333
BlurRelation,8.5,-1.63059401512146,-1.6306190490722656,2.5033950805664062e-05,0.001535264769823875,True,0.00014901161193847656,0.009138480772761162,True,2.5033950805664062e-05,PASS,1,Blur should not significantly change output,Consistent,0.07333333333333333
BlurRelation,16.0,-1.63059401512146,-1.6306557655334473,6.175041198730469e-05,0.003786986432232225,True,0.00014901161193847656,0.009138480772761162,True,6.175041198730469e-05,PASS,1,Blur should not significantly change output,Consistent,0.07333333333333333
BlurRelation,23.5,-1.63059401512146,-1.6306878328323364,9.381771087646484e-05,0.005753587494530427,True,0.00014901161193847656,0.009138480772761162,True,9.381771087646484e-05,PASS,1,Blur should not significantly change output,Consistent,0.07333333333333333
BlurRelation,31.0,-1.63059401512146,-1.6307430267333984,0.00014901161193847656,0.009138480772761162,True,0.00014901161193847656,0.009138480772761162,True,0.00014901161193847656,PASS,1,Blur should not significantly change output,Consistent,0.07333333333333333
ContrastRelation,0.1,-1.63059401512146,-1.6353185176849365,0.0047245025634765625,0.28974101598885627,True,0.0068852901458740234,0.42225629797851133,True,0.0047245025634765625,PASS,1,Contrast change should not significantly affect output,Consistent,0.07333333333333333
ContrastRelation,1.075,-1.63059401512146,-1.630243182182312,0.0003508329391479492,0.02151563913138888,True,0.0068852901458740234,0.42225629797851133,True,0.0003508329391479492,PASS,1,Contrast change should not significantly affect output,Consistent,0.07333333333333333
ContrastRelation,2.05,-1.63059401512146,-1.6284332275390625,0.002160787582397461,0.13251528198965504,True,0.0068852901458740234,0.42225629797851133,True,0.002160787582397461,PASS,1,Contrast change should not significantly affect output,Consistent,0.07333333333333333
ContrastRelation,3.025,-1.63059401512146,-1.628596544265747,0.0019974708557128906,0.12249950706270882,True,0.0068852901458740234,0.42225629797851133,True,0.0019974708557128906,PASS,1,Contrast change should not significantly affect output,Consistent,0.07333333333333333
ContrastRelation,4.0,-1.63059401512146,-1.6286144256591797,0.0019795894622802734,0.12140288936997748,True,0.0068852901458740234,0.42225629797851133,True,0.0019795894622802734,PASS,1,Contrast change should not significantly affect output,Consistent,0.07333333333333333
RainRelation,0.0,-1.63059401512146,-1.6326868534088135,0.0020928382873535156,0.12834813475727597,True,0.0019186735153198242,0.11766707843007271,True,0.0020928382873535156,PASS,1,Rain should not significantly affect prediction,Consistent,0.07333333333333333
RainRelation,0.375,-1.63059401512146,-1.632673740386963,0.0020797252655029297,0.12754394844927297,True,0.0019186735153198242,0.11766707843007271,True,0.0020797252655029297,PASS,1,Rain should not significantly affect prediction,Consistent,0.07333333333333333
RainRelation,0.75,-1.63059401512146,-1.6316479444503784,0.001053929328918457,0.06463464680958514,True,0.0019186735153198242,0.11766707843007271,True,0.001053929328918457,PASS,1,Rain should not significantly affect prediction,Consistent,0.07333333333333333
RainRelation,1.125,-1.63059401512146,-1.6307681798934937,0.0001741647720336914,0.010681056327203245,True,0.0019186735153198242,0.11766707843007271,True,0.0001741647720336914,PASS,1,Rain should not significantly affect prediction,Consistent,0.07333333333333333
RainRelation,1.5,-1.63059401512146,-1.6309447288513184,0.00035071372985839844,0.021508328346770668,True,0.0019186735153198242,0.11766707843007271,True,0.00035071372985839844,PASS,1,Rain should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,0.0,-1.63059401512146,-1.632178783416748,0.001584768295288086,0.09718957071446951,True,0.0037817955017089844,0.23192733122806009,True,0.001584768295288086,PASS,1,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,0.375,-1.63059401512146,-1.630969762802124,0.0003757476806640625,0.023043593116594544,True,0.0037817955017089844,0.23192733122806009,True,0.0003757476806640625,PASS,1,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,0.75,-1.63059401512146,-1.6297200918197632,0.0008739233016967773,0.05359536203608966,True,0.0037817955017089844,0.23192733122806009,True,0.0008739233016967773,PASS,1,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,1.125,-1.63059401512146,-1.6293551921844482,0.0012388229370117188,0.0759736737524272,True,0.0037817955017089844,0.23192733122806009,True,0.0012388229370117188,PASS,1,Snow should not significantly affect prediction,Consistent,0.07333333333333333
SnowRelation,1.5,-1.63059401512146,-1.628396987915039,0.0021970272064208984,0.13473776051359057,True,0.0037817955017089844,0.23192733122806009,True,0.0021970272064208984,PASS,1,Snow should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,0.0,-1.63059401512146,-1.6306612491607666,6.723403930664062e-05,0.004123282524669836,True,0.002590179443359375,0.15884872818444362,True,6.723403930664062e-05,PASS,1,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,0.375,-1.63059401512146,-1.628924012184143,0.0016700029373168945,0.10241678171648888,True,0.002590179443359375,0.15884872818444362,True,0.0016700029373168945,PASS,1,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,0.75,-1.63059401512146,-1.6280710697174072,0.0025229454040527344,0.15472544565977378,True,0.002590179443359375,0.15884872818444362,True,0.0025229454040527344,PASS,1,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,1.125,-1.63059401512146,-1.6280710697174072,0.0025229454040527344,0.15472544565977378,True,0.002590179443359375,0.15884872818444362,True,0.0025229454040527344,PASS,1,Fog should not significantly affect prediction,Consistent,0.07333333333333333
FogRelation,1.5,-1.63059401512146,-1.6280710697174072,0.0025229454040527344,0.15472544565977378,True,0.002590179443359375,0.15884872818444362,True,0.0025229454040527344,PASS,1,Fog should not significantly affect prediction,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.05,-1.63059401512146,-1.63048255443573,0.00011146068572998047,0.006835583618025349,True,0.002411484718322754,0.14788986204174842,True,0.00011146068572998047,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.4125,-1.63059401512146,-1.629571795463562,0.0010222196578979492,0.06268997810114157,True,0.002411484718322754,0.14788986204174842,True,0.0010222196578979492,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.775,-1.63059401512146,-1.6286563873291016,0.0019376277923583984,0.11882949318436793,True,0.002411484718322754,0.14788986204174842,True,0.0019376277923583984,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.1375,-1.63059401512146,-1.6280710697174072,0.0025229454040527344,0.15472544565977378,True,0.002411484718322754,0.14788986204174842,True,0.0025229454040527344,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.5,-1.63059401512146,-1.6280710697174072,0.0025229454040527344,0.15472544565977378,True,0.002411484718322754,0.14788986204174842,True,0.0025229454040527344,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.05,-1.63059401512146,-1.6355783939361572,0.004984378814697266,0.30567852645655175,True,0.006848692893981934,0.4200118871007212,True,0.004984378814697266,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.4125,-1.63059401512146,-1.6336833238601685,0.003089308738708496,0.1894589833808844,True,0.006848692893981934,0.4200118871007212,True,0.003089308738708496,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,0.775,-1.63059401512146,-1.6317843198776245,0.0011903047561645508,0.07299818441281615,True,0.006848692893981934,0.4200118871007212,True,0.0011903047561645508,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.1375,-1.63059401512146,-1.6299599409103394,0.0006340742111206055,0.038886063384253294,True,0.006848692893981934,0.4200118871007212,True,0.0006340742111206055,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
DarkVisibiltyRelation,1.5,-1.63059401512146,-1.6287297010421753,0.001864314079284668,0.11433336064416945,True,0.006848692893981934,0.4200118871007212,True,0.001864314079284668,PASS,1,Output should not change drastically under degradation,Consistent,0.07333333333333333
TemporalSmoothnessRelation,0.0,-1.630487322807312,-1.63059401512146,0.00010669231414794922,0.0,True,,,,0.00010669231414794922,PASS,1,Predictions should change smoothly across consecutive frames,Consistent,0.07333333333333333
BrightnessRelation,0.1,-1.6306160688400269,-1.6353182792663574,0.004702210426330566,0.28836999907498706,True,0.008539199829101562,0.5236790410378875,True,0.004702210426330566,PASS,2,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,0.825,-1.6306160688400269,-1.6315407752990723,0.0009247064590454102,0.056708989297114334,True,0.008539199829101562,0.5236790410378875,True,0.0009247064590454102,PASS,2,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,1.55,-1.6306160688400269,-1.6284916400909424,0.0021244287490844727,0.13028373059995804,True,0.008539199829101562,0.5236790410378875,True,0.0021244287490844727,PASS,2,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,2.275,-1.6306160688400269,-1.6267790794372559,0.003836989402770996,0.23530904196290048,True,0.008539199829101562,0.5236790410378875,True,0.003836989402770996,PASS,2,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
BrightnessRelation,3.0,-1.6306160688400269,-1.6270911693572998,0.0035248994827270508,0.2161696666915526,True,0.008539199829101562,0.5236790410378875,True,0.0035248994827270508,PASS,2,Output should remain approximately same under brightness change,Consistent,0.07333333333333333
RotationRelation,-60.0,-1.6306160688400269,-1.6345678567886353,0.0039517879486083984,0.24234923233200206,True,0.006540536880493164,0.40110808389525265,True,0.0039517879486083984,PASS,2,Small rotation should not significantly change output,Consistent,0.07333333333333333
RotationRelation,-30.0,-1.6306160688400269,-1.6359890699386597,0.0053730010986328125,0.32950722774262436,True,0.006540536880493164,0.40110808389525265,True,0.0053730010986328125,PASS,2,Small rotation should not significantly change output,Consistent,0.07333333333333333
RotationRelation,0.0,-1.6306160688400269,-1.6306160688400269,0.0,0.0,True,0.006540536880493164,0.40110808389525265,True,0.0,PASS,2,Small rotation should not significantly change output,Consistent,0.07333333333333333
